# Renewables.ninja Weather (Point API) - -33.459, 136.597 - Version: 1.0 - License: https://science.nasa.gov/earth-science/earth-science-data/data-information-policy - Reference: https://www.renewables.ninja/
# Units: time in UTC, local_time in Australia/Adelaide, temperature in ºC, radiation_surface in W/m²
# {"units": {"time": "UTC", "local_time": "Australia/Adelaide", "temperature": "\u00baC", "radiation_surface": "W/m\u00b2"}, "params": {"local_time": true, "header": true, "lat": "-33.4595", "lon": "136.5966", "date_from": "2001-01-01", "date_to": "2001-12-31", "dataset": "merra2", "var_t2m": true, "var_prectotland": false, "var_precsnoland": false, "var_snomas": false, "var_rhoa": false, "var_swgdn": true, "var_swtdn": false, "var_cldtot": false}}
time,local_time,temperature,radiation_surface
2001-01-02 20:00,2001-01-03 06:30,19.019,111.259
2001-01-02 21:00,2001-01-03 07:30,22.259,331.585
2001-01-02 22:00,2001-01-03 08:30,26.556,556.437
2001-01-02 23:00,2001-01-03 09:30,31.227,760.789
2001-01-03 00:00,2001-01-03 10:30,35.207,932.662
2001-01-03 01:00,2001-01-03 11:30,37.757,1047.901
2001-01-03 02:00,2001-01-03 12:30,39.192,1060.760
2001-01-03 03:00,2001-01-03 13:30,39.395,865.391
2001-01-03 04:00,2001-01-03 14:30,39.193,734.152
2001-01-03 05:00,2001-01-03 15:30,38.777,630.097
2001-01-03 06:00,2001-01-03 16:30,37.340,348.123
2001-01-03 07:00,2001-01-03 17:30,35.530,184.141
2001-01-03 08:00,2001-01-03 18:30,33.800,133.364
2001-01-03 09:00,2001-01-03 19:30,31.167,43.286
2001-01-03 10:00,2001-01-03 20:30,28.394,0.001
2001-01-03 11:00,2001-01-03 21:30,26.987,0
2001-01-03 12:00,2001-01-03 22:30,25.987,0
2001-01-03 13:00,2001-01-03 23:30,25.241,0
2001-01-03 14:00,2001-01-04 00:30,24.624,0
2001-01-03 15:00,2001-01-04 01:30,24.200,0
2001-01-03 16:00,2001-01-04 02:30,24.153,0
2001-01-03 17:00,2001-01-04 03:30,24.687,0
2001-01-03 18:00,2001-01-04 04:30,25.300,0
2001-01-03 19:00,2001-01-04 05:30,25.350,1.051
2001-01-03 20:00,2001-01-04 06:30,25.763,83.698
2001-01-03 21:00,2001-01-04 07:30,27.796,277.310
2001-01-03 22:00,2001-01-04 08:30,30.579,487.005
2001-01-03 23:00,2001-01-04 09:30,33.260,695.942
2001-01-04 00:00,2001-01-04 10:30,35.819,887.857
2001-01-04 01:00,2001-01-04 11:30,37.948,1002.928
2001-01-04 02:00,2001-01-04 12:30,39.511,1058.025
2001-01-04 03:00,2001-01-04 13:30,40.082,1053.105
2001-01-04 04:00,2001-01-04 14:30,39.925,986.505
2001-01-04 05:00,2001-01-04 15:30,38.649,732.899
2001-01-04 06:00,2001-01-04 16:30,36.693,544.730
2001-01-04 07:00,2001-01-04 17:30,34.112,438.900
2001-01-04 08:00,2001-01-04 18:30,29.981,234.735
2001-01-04 09:00,2001-01-04 19:30,25.323,54.311
2001-01-04 10:00,2001-01-04 20:30,21.863,0
2001-01-04 11:00,2001-01-04 21:30,20.260,0
2001-01-04 12:00,2001-01-04 22:30,19.519,0
2001-01-04 13:00,2001-01-04 23:30,19.082,0
2001-01-04 14:00,2001-01-05 00:30,18.716,0
2001-01-04 15:00,2001-01-05 01:30,18.319,0
2001-01-04 16:00,2001-01-05 02:30,17.910,0
2001-01-04 17:00,2001-01-05 03:30,17.634,0
2001-01-04 18:00,2001-01-05 04:30,17.387,0
2001-01-04 19:00,2001-01-05 05:30,17.250,0.962
2001-01-04 20:00,2001-01-05 06:30,17.649,79.379
2001-01-04 21:00,2001-01-05 07:30,18.916,280.027
2001-01-04 22:00,2001-01-05 08:30,20.758,535.194
2001-01-04 23:00,2001-01-05 09:30,22.696,746.722
2001-01-05 00:00,2001-01-05 10:30,24.610,918.158
2001-01-05 01:00,2001-01-05 11:30,26.385,1040.797
2001-01-05 02:00,2001-01-05 12:30,27.774,1101.519
2001-01-05 03:00,2001-01-05 13:30,28.661,1096.015
2001-01-05 04:00,2001-01-05 14:30,28.966,1024.258
2001-01-05 05:00,2001-01-05 15:30,28.717,892.752
2001-01-05 06:00,2001-01-05 16:30,27.878,712.692
2001-01-05 07:00,2001-01-05 17:30,26.457,498.581
2001-01-05 08:00,2001-01-05 18:30,24.513,271.397
2001-01-05 09:00,2001-01-05 19:30,22.278,66.552
2001-01-05 10:00,2001-01-05 20:30,20.478,0
2001-01-05 11:00,2001-01-05 21:30,19.448,0
2001-01-05 12:00,2001-01-05 22:30,18.578,0
2001-01-05 13:00,2001-01-05 23:30,17.749,0
2001-01-05 14:00,2001-01-06 00:30,16.983,0
2001-01-05 15:00,2001-01-06 01:30,16.401,0
2001-01-05 16:00,2001-01-06 02:30,16.035,0
2001-01-05 17:00,2001-01-06 03:30,15.938,0
2001-01-05 18:00,2001-01-06 04:30,15.931,0
2001-01-05 19:00,2001-01-06 05:30,15.928,0.974
2001-01-05 20:00,2001-01-06 06:30,16.582,83.283
2001-01-05 21:00,2001-01-06 07:30,18.211,288.752
2001-01-05 22:00,2001-01-06 08:30,20.359,514.007
2001-01-05 23:00,2001-01-06 09:30,22.722,720.058
2001-01-06 00:00,2001-01-06 10:30,25.052,894.215
2001-01-06 01:00,2001-01-06 11:30,27.162,1017.699
2001-01-06 02:00,2001-01-06 12:30,28.917,1079.389
2001-01-06 03:00,2001-01-06 13:30,30.068,1074.138
2001-01-06 04:00,2001-01-06 14:30,30.371,1005.925
2001-01-06 05:00,2001-01-06 15:30,30.005,880.565
2001-01-06 06:00,2001-01-06 16:30,29.138,706.191
2001-01-06 07:00,2001-01-06 17:30,27.692,496.520
2001-01-06 08:00,2001-01-06 18:30,25.708,270.493
2001-01-06 09:00,2001-01-06 19:30,23.156,65.851
2001-01-06 10:00,2001-01-06 20:30,20.883,0
2001-01-06 11:00,2001-01-06 21:30,19.606,0
2001-01-06 12:00,2001-01-06 22:30,18.619,0
2001-01-06 13:00,2001-01-06 23:30,17.735,0
2001-01-06 14:00,2001-01-07 00:30,16.994,0
2001-01-06 15:00,2001-01-07 01:30,16.448,0
2001-01-06 16:00,2001-01-07 02:30,16.107,0
2001-01-06 17:00,2001-01-07 03:30,15.912,0
2001-01-06 18:00,2001-01-07 04:30,15.960,0
2001-01-06 19:00,2001-01-07 05:30,16.229,0.851
2001-01-06 20:00,2001-01-07 06:30,17.046,67.543
2001-01-06 21:00,2001-01-07 07:30,18.518,245.748
2001-01-06 22:00,2001-01-07 08:30,20.431,465.729
2001-01-06 23:00,2001-01-07 09:30,22.755,718.833
2001-01-07 00:00,2001-01-07 10:30,25.048,917.238
2001-01-07 01:00,2001-01-07 11:30,27.140,1042.585
2001-01-07 02:00,2001-01-07 12:30,28.773,1102.237
2001-01-07 03:00,2001-01-07 13:30,29.706,1094.930
2001-01-07 04:00,2001-01-07 14:30,29.805,1022.225
2001-01-07 05:00,2001-01-07 15:30,29.172,890.105
2001-01-07 06:00,2001-01-07 16:30,28.124,708.830
2001-01-07 07:00,2001-01-07 17:30,26.639,491.663
2001-01-07 08:00,2001-01-07 18:30,24.667,258.208
2001-01-07 09:00,2001-01-07 19:30,22.358,58.464
2001-01-07 10:00,2001-01-07 20:30,20.462,0
2001-01-07 11:00,2001-01-07 21:30,19.455,0
2001-01-07 12:00,2001-01-07 22:30,18.742,0
2001-01-07 13:00,2001-01-07 23:30,18.122,0
2001-01-07 14:00,2001-01-08 00:30,17.614,0
2001-01-07 15:00,2001-01-08 01:30,17.218,0
2001-01-07 16:00,2001-01-08 02:30,17.056,0
2001-01-07 17:00,2001-01-08 03:30,17.018,0
2001-01-07 18:00,2001-01-08 04:30,17.012,0
2001-01-07 19:00,2001-01-08 05:30,17.049,0.897
2001-01-07 20:00,2001-01-08 06:30,18.390,98.923
2001-01-07 21:00,2001-01-08 07:30,21.108,313.267
2001-01-07 22:00,2001-01-08 08:30,24.034,541.471
2001-01-07 23:00,2001-01-08 09:30,26.711,751.243
2001-01-08 00:00,2001-01-08 10:30,29.204,922.865
2001-01-08 01:00,2001-01-08 11:30,31.474,1042.479
2001-01-08 02:00,2001-01-08 12:30,33.003,1101.133
2001-01-08 03:00,2001-01-08 13:30,33.816,1094.247
2001-01-08 04:00,2001-01-08 14:30,33.942,1022.443
2001-01-08 05:00,2001-01-08 15:30,33.571,891.599
2001-01-08 06:00,2001-01-08 16:30,32.822,712.150
2001-01-08 07:00,2001-01-08 17:30,31.640,498.048
2001-01-08 08:00,2001-01-08 18:30,29.939,269.258
2001-01-08 09:00,2001-01-08 19:30,27.489,63.649
2001-01-08 10:00,2001-01-08 20:30,24.663,0
2001-01-08 11:00,2001-01-08 21:30,22.847,0
2001-01-08 12:00,2001-01-08 22:30,21.568,0
2001-01-08 13:00,2001-01-08 23:30,20.628,0
2001-01-08 14:00,2001-01-09 00:30,19.897,0
2001-01-08 15:00,2001-01-09 01:30,19.369,0
2001-01-08 16:00,2001-01-09 02:30,18.931,0
2001-01-08 17:00,2001-01-09 03:30,18.507,0
2001-01-08 18:00,2001-01-09 04:30,18.144,0
2001-01-08 19:00,2001-01-09 05:30,17.832,0.813
2001-01-08 20:00,2001-01-09 06:30,19.509,98.437
2001-01-08 21:00,2001-01-09 07:30,22.302,313.034
2001-01-08 22:00,2001-01-09 08:30,26.439,541.400
2001-01-08 23:00,2001-01-09 09:30,31.250,751.251
2001-01-09 00:00,2001-01-09 10:30,34.335,923.365
2001-01-09 01:00,2001-01-09 11:30,36.016,1044.380
2001-01-09 02:00,2001-01-09 12:30,37.262,1103.717
2001-01-09 03:00,2001-01-09 13:30,38.112,1096.603
2001-01-09 04:00,2001-01-09 14:30,38.452,1023.726
2001-01-09 05:00,2001-01-09 15:30,38.318,890.582
2001-01-09 06:00,2001-01-09 16:30,37.582,708.085
2001-01-09 07:00,2001-01-09 17:30,36.132,491.370
2001-01-09 08:00,2001-01-09 18:30,33.958,261.965
2001-01-09 09:00,2001-01-09 19:30,30.852,59.978
2001-01-09 10:00,2001-01-09 20:30,27.710,0
2001-01-09 11:00,2001-01-09 21:30,26.135,0
2001-01-09 12:00,2001-01-09 22:30,25.105,0
2001-01-09 13:00,2001-01-09 23:30,24.245,0
2001-01-09 14:00,2001-01-10 00:30,23.454,0
2001-01-09 15:00,2001-01-10 01:30,22.817,0
2001-01-09 16:00,2001-01-10 02:30,22.346,0
2001-01-09 17:00,2001-01-10 03:30,22.009,0
2001-01-09 18:00,2001-01-10 04:30,21.784,0
2001-01-09 19:00,2001-01-10 05:30,21.692,0.694
2001-01-09 20:00,2001-01-10 06:30,23.412,94.154
2001-01-09 21:00,2001-01-10 07:30,26.877,306.045
2001-01-09 22:00,2001-01-10 08:30,31.032,532.849
2001-01-09 23:00,2001-01-10 09:30,35.844,742.244
2001-01-10 00:00,2001-01-10 10:30,38.418,915.495
2001-01-10 01:00,2001-01-10 11:30,40.364,1036.395
2001-01-10 02:00,2001-01-10 12:30,41.717,1096.073
2001-01-10 03:00,2001-01-10 13:30,42.249,1088.882
2001-01-10 04:00,2001-01-10 14:30,42.177,1016.261
2001-01-10 05:00,2001-01-10 15:30,41.587,882.620
2001-01-10 06:00,2001-01-10 16:30,40.338,698.243
2001-01-10 07:00,2001-01-10 17:30,38.211,481.402
2001-01-10 08:00,2001-01-10 18:30,35.051,253.987
2001-01-10 09:00,2001-01-10 19:30,31.275,56.803
2001-01-10 10:00,2001-01-10 20:30,28.052,0
2001-01-10 11:00,2001-01-10 21:30,26.289,0
2001-01-10 12:00,2001-01-10 22:30,25.310,0
2001-01-10 13:00,2001-01-10 23:30,24.715,0
2001-01-10 14:00,2001-01-11 00:30,24.199,0
2001-01-10 15:00,2001-01-11 01:30,23.750,0
2001-01-10 16:00,2001-01-11 02:30,23.283,0
2001-01-10 17:00,2001-01-11 03:30,22.869,0
2001-01-10 18:00,2001-01-11 04:30,22.497,0
2001-01-10 19:00,2001-01-11 05:30,22.214,0.610
2001-01-10 20:00,2001-01-11 06:30,23.761,90.740
2001-01-10 21:00,2001-01-11 07:30,26.320,299.637
2001-01-10 22:00,2001-01-11 08:30,29.869,525.134
2001-01-10 23:00,2001-01-11 09:30,35.110,732.241
2001-01-11 00:00,2001-01-11 10:30,38.437,900.633
2001-01-11 01:00,2001-01-11 11:30,40.302,1019.130
2001-01-11 02:00,2001-01-11 12:30,41.055,1075.765
2001-01-11 03:00,2001-01-11 13:30,41.208,1067.160
2001-01-11 04:00,2001-01-11 14:30,40.561,992.334
2001-01-11 05:00,2001-01-11 15:30,38.901,857.655
2001-01-11 06:00,2001-01-11 16:30,36.453,672.296
2001-01-11 07:00,2001-01-11 17:30,33.916,461.333
2001-01-11 08:00,2001-01-11 18:30,31.908,242.764
2001-01-11 09:00,2001-01-11 19:30,29.920,53.487
2001-01-11 10:00,2001-01-11 20:30,27.749,0
2001-01-11 11:00,2001-01-11 21:30,26.219,0
2001-01-11 12:00,2001-01-11 22:30,25.040,0
2001-01-11 13:00,2001-01-11 23:30,24.236,0
2001-01-11 14:00,2001-01-12 00:30,23.831,0
2001-01-11 15:00,2001-01-12 01:30,23.816,0
2001-01-11 16:00,2001-01-12 02:30,23.894,0
2001-01-11 17:00,2001-01-12 03:30,23.655,0
2001-01-11 18:00,2001-01-12 04:30,23.482,0
2001-01-11 19:00,2001-01-12 05:30,23.490,0.567
2001-01-11 20:00,2001-01-12 06:30,24.859,67.259
2001-01-11 21:00,2001-01-12 07:30,27.099,226.994
2001-01-11 22:00,2001-01-12 08:30,29.768,408.252
2001-01-11 23:00,2001-01-12 09:30,34.513,561.599
2001-01-12 00:00,2001-01-12 10:30,37.981,708.094
2001-01-12 01:00,2001-01-12 11:30,40.344,888.117
2001-01-12 02:00,2001-01-12 12:30,41.775,980.044
2001-01-12 03:00,2001-01-12 13:30,42.745,1001.145
2001-01-12 04:00,2001-01-12 14:30,43.197,965.381
2001-01-12 05:00,2001-01-12 15:30,42.750,843.263
2001-01-12 06:00,2001-01-12 16:30,40.912,627.591
2001-01-12 07:00,2001-01-12 17:30,37.866,392.136
2001-01-12 08:00,2001-01-12 18:30,34.930,185.269
2001-01-12 09:00,2001-01-12 19:30,32.834,40.853
2001-01-12 10:00,2001-01-12 20:30,31.165,0
2001-01-12 11:00,2001-01-12 21:30,30.423,0
2001-01-12 12:00,2001-01-12 22:30,30.150,0
2001-01-12 13:00,2001-01-12 23:30,30.096,0
2001-01-12 14:00,2001-01-13 00:30,29.709,0
2001-01-12 15:00,2001-01-13 01:30,29.428,0
2001-01-12 16:00,2001-01-13 02:30,29.466,0
2001-01-12 17:00,2001-01-13 03:30,29.155,0
2001-01-12 18:00,2001-01-13 04:30,28.849,0
2001-01-12 19:00,2001-01-13 05:30,28.631,0.449
2001-01-12 20:00,2001-01-13 06:30,29.340,75.891
2001-01-12 21:00,2001-01-13 07:30,31.580,250.929
2001-01-12 22:00,2001-01-13 08:30,35.440,498.264
2001-01-12 23:00,2001-01-13 09:30,39.407,687.381
2001-01-13 00:00,2001-01-13 10:30,42.393,813.110
2001-01-13 01:00,2001-01-13 11:30,44.039,934.073
2001-01-13 02:00,2001-01-13 12:30,45.010,954.860
2001-01-13 03:00,2001-01-13 13:30,45.180,810.233
2001-01-13 04:00,2001-01-13 14:30,45.167,678.803
2001-01-13 05:00,2001-01-13 15:30,44.840,520.110
2001-01-13 06:00,2001-01-13 16:30,44.326,405.973
2001-01-13 07:00,2001-01-13 17:30,43.386,296.573
2001-01-13 08:00,2001-01-13 18:30,41.702,163.686
2001-01-13 09:00,2001-01-13 19:30,38.072,30.919
2001-01-13 10:00,2001-01-13 20:30,35.441,0
2001-01-13 11:00,2001-01-13 21:30,34.048,0
2001-01-13 12:00,2001-01-13 22:30,32.823,0
2001-01-13 13:00,2001-01-13 23:30,31.777,0
2001-01-13 14:00,2001-01-14 00:30,30.996,0
2001-01-13 15:00,2001-01-14 01:30,30.514,0
2001-01-13 16:00,2001-01-14 02:30,30.320,0
2001-01-13 17:00,2001-01-14 03:30,30.429,0
2001-01-13 18:00,2001-01-14 04:30,30.833,0
2001-01-13 19:00,2001-01-14 05:30,31.175,0.339
2001-01-13 20:00,2001-01-14 06:30,31.973,73.215
2001-01-13 21:00,2001-01-14 07:30,34.051,269.801
2001-01-13 22:00,2001-01-14 08:30,37.124,498.568
2001-01-13 23:00,2001-01-14 09:30,39.413,709.108
2001-01-14 00:00,2001-01-14 10:30,41.299,877.379
2001-01-14 01:00,2001-01-14 11:30,42.805,999.791
2001-01-14 02:00,2001-01-14 12:30,43.872,1058.873
2001-01-14 03:00,2001-01-14 13:30,44.566,1050.459
2001-01-14 04:00,2001-01-14 14:30,44.078,886.355
2001-01-14 05:00,2001-01-14 15:30,41.927,689.690
2001-01-14 06:00,2001-01-14 16:30,39.199,466.270
2001-01-14 07:00,2001-01-14 17:30,37.139,368.684
2001-01-14 08:00,2001-01-14 18:30,35.313,218.396
2001-01-14 09:00,2001-01-14 19:30,32.800,40.996
2001-01-14 10:00,2001-01-14 20:30,29.973,0
2001-01-14 11:00,2001-01-14 21:30,27.734,0
2001-01-14 12:00,2001-01-14 22:30,26.160,0
2001-01-14 13:00,2001-01-14 23:30,25.308,0
2001-01-14 14:00,2001-01-15 00:30,24.730,0
2001-01-14 15:00,2001-01-15 01:30,24.034,0
2001-01-14 16:00,2001-01-15 02:30,23.130,0
2001-01-14 17:00,2001-01-15 03:30,22.036,0
2001-01-14 18:00,2001-01-15 04:30,21.130,0
2001-01-14 19:00,2001-01-15 05:30,20.665,0.291
2001-01-14 20:00,2001-01-15 06:30,20.902,71.309
2001-01-14 21:00,2001-01-15 07:30,22.211,270.506
2001-01-14 22:00,2001-01-15 08:30,23.863,494.171
2001-01-14 23:00,2001-01-15 09:30,25.526,700.646
2001-01-15 00:00,2001-01-15 10:30,27.001,872.859
2001-01-15 01:00,2001-01-15 11:30,28.074,998.204
2001-01-15 02:00,2001-01-15 12:30,28.871,1061.469
2001-01-15 03:00,2001-01-15 13:30,29.226,1044.968
2001-01-15 04:00,2001-01-15 14:30,29.020,959.401
2001-01-15 05:00,2001-01-15 15:30,28.474,833.742
2001-01-15 06:00,2001-01-15 16:30,27.547,652.745
2001-01-15 07:00,2001-01-15 17:30,26.168,436.589
2001-01-15 08:00,2001-01-15 18:30,24.484,225.566
2001-01-15 09:00,2001-01-15 19:30,22.522,45.407
2001-01-15 10:00,2001-01-15 20:30,21.082,0
2001-01-15 11:00,2001-01-15 21:30,20.271,0
2001-01-15 12:00,2001-01-15 22:30,19.662,0
2001-01-15 13:00,2001-01-15 23:30,19.192,0
2001-01-15 14:00,2001-01-16 00:30,18.864,0
2001-01-15 15:00,2001-01-16 01:30,18.715,0
2001-01-15 16:00,2001-01-16 02:30,18.635,0
2001-01-15 17:00,2001-01-16 03:30,18.564,0
2001-01-15 18:00,2001-01-16 04:30,18.496,0
2001-01-15 19:00,2001-01-16 05:30,18.435,0.255
2001-01-15 20:00,2001-01-16 06:30,19.305,76.666
2001-01-15 21:00,2001-01-16 07:30,21.303,214.830
2001-01-15 22:00,2001-01-16 08:30,23.276,325.651
2001-01-15 23:00,2001-01-16 09:30,25.717,550.007
2001-01-16 00:00,2001-01-16 10:30,28.621,831.859
2001-01-16 01:00,2001-01-16 11:30,30.951,912.617
2001-01-16 02:00,2001-01-16 12:30,32.237,852.060
2001-01-16 03:00,2001-01-16 13:30,33.682,985.941
2001-01-16 04:00,2001-01-16 14:30,34.734,979.270
2001-01-16 05:00,2001-01-16 15:30,34.882,849.839
2001-01-16 06:00,2001-01-16 16:30,34.115,670.696
2001-01-16 07:00,2001-01-16 17:30,32.766,458.721
2001-01-16 08:00,2001-01-16 18:30,30.598,236.060
2001-01-16 09:00,2001-01-16 19:30,27.530,47.220
2001-01-16 10:00,2001-01-16 20:30,24.782,0
2001-01-16 11:00,2001-01-16 21:30,23.459,0
2001-01-16 12:00,2001-01-16 22:30,22.936,0
2001-01-16 13:00,2001-01-16 23:30,22.590,0
2001-01-16 14:00,2001-01-17 00:30,22.220,0
2001-01-16 15:00,2001-01-17 01:30,21.728,0
2001-01-16 16:00,2001-01-17 02:30,21.102,0
2001-01-16 17:00,2001-01-17 03:30,20.457,0
2001-01-16 18:00,2001-01-17 04:30,19.816,0
2001-01-16 19:00,2001-01-17 05:30,19.205,0.207
2001-01-16 20:00,2001-01-17 06:30,19.291,83.991
2001-01-16 21:00,2001-01-17 07:30,20.829,296.844
2001-01-16 22:00,2001-01-17 08:30,22.931,528.715
2001-01-16 23:00,2001-01-17 09:30,25.198,743.461
2001-01-17 00:00,2001-01-17 10:30,27.528,917.281
2001-01-17 01:00,2001-01-17 11:30,29.785,1040.251
2001-01-17 02:00,2001-01-17 12:30,31.902,1096.802
2001-01-17 03:00,2001-01-17 13:30,33.601,1088.828
2001-01-17 04:00,2001-01-17 14:30,34.217,1016.066
2001-01-17 05:00,2001-01-17 15:30,33.469,880.390
2001-01-17 06:00,2001-01-17 16:30,31.789,690.496
2001-01-17 07:00,2001-01-17 17:30,29.684,473.227
2001-01-17 08:00,2001-01-17 18:30,27.163,247.712
2001-01-17 09:00,2001-01-17 19:30,24.496,50.300
2001-01-17 10:00,2001-01-17 20:30,22.526,0
2001-01-17 11:00,2001-01-17 21:30,21.533,0
2001-01-17 12:00,2001-01-17 22:30,20.957,0
2001-01-17 13:00,2001-01-17 23:30,20.408,0
2001-01-17 14:00,2001-01-18 00:30,19.770,0
2001-01-17 15:00,2001-01-18 01:30,19.075,0
2001-01-17 16:00,2001-01-18 02:30,18.450,0
2001-01-17 17:00,2001-01-18 03:30,17.947,0
2001-01-17 18:00,2001-01-18 04:30,17.555,0
2001-01-17 19:00,2001-01-18 05:30,17.229,0.189
2001-01-17 20:00,2001-01-18 06:30,18.324,88.012
2001-01-17 21:00,2001-01-18 07:30,21.063,302.014
2001-01-17 22:00,2001-01-18 08:30,24.435,527.975
2001-01-17 23:00,2001-01-18 09:30,27.948,733.724
2001-01-18 00:00,2001-01-18 10:30,30.804,897.763
2001-01-18 01:00,2001-01-18 11:30,32.594,1017.194
2001-01-18 02:00,2001-01-18 12:30,33.301,1075.085
2001-01-18 03:00,2001-01-18 13:30,33.557,1062.005
2001-01-18 04:00,2001-01-18 14:30,33.656,988.740
2001-01-18 05:00,2001-01-18 15:30,33.532,855.814
2001-01-18 06:00,2001-01-18 16:30,32.835,676.715
2001-01-18 07:00,2001-01-18 17:30,31.639,462.983
2001-01-18 08:00,2001-01-18 18:30,30.042,238.514
2001-01-18 09:00,2001-01-18 19:30,27.753,46.604
2001-01-18 10:00,2001-01-18 20:30,25.519,0
2001-01-18 11:00,2001-01-18 21:30,24.165,0
2001-01-18 12:00,2001-01-18 22:30,23.226,0
2001-01-18 13:00,2001-01-18 23:30,22.429,0
2001-01-18 14:00,2001-01-19 00:30,21.707,0
2001-01-18 15:00,2001-01-19 01:30,21.170,0
2001-01-18 16:00,2001-01-19 02:30,20.739,0
2001-01-18 17:00,2001-01-19 03:30,20.339,0
2001-01-18 18:00,2001-01-19 04:30,20.153,0
2001-01-18 19:00,2001-01-19 05:30,20.100,0.134
2001-01-18 20:00,2001-01-19 06:30,21.363,83.945
2001-01-18 21:00,2001-01-19 07:30,24.275,287.909
2001-01-18 22:00,2001-01-19 08:30,28.655,513.231
2001-01-18 23:00,2001-01-19 09:30,32.083,725.663
2001-01-19 00:00,2001-01-19 10:30,34.503,887.961
2001-01-19 01:00,2001-01-19 11:30,36.647,1007.906
2001-01-19 02:00,2001-01-19 12:30,38.406,1067.077
2001-01-19 03:00,2001-01-19 13:30,39.616,1059.708
2001-01-19 04:00,2001-01-19 14:30,40.246,986.220
2001-01-19 05:00,2001-01-19 15:30,40.328,853.051
2001-01-19 06:00,2001-01-19 16:30,39.894,673.122
2001-01-19 07:00,2001-01-19 17:30,38.935,458.978
2001-01-19 08:00,2001-01-19 18:30,37.353,234.441
2001-01-19 09:00,2001-01-19 19:30,34.491,43.936
2001-01-19 10:00,2001-01-19 20:30,31.660,0
2001-01-19 11:00,2001-01-19 21:30,30.310,0
2001-01-19 12:00,2001-01-19 22:30,29.220,0
2001-01-19 13:00,2001-01-19 23:30,28.437,0
2001-01-19 14:00,2001-01-20 00:30,27.852,0
2001-01-19 15:00,2001-01-20 01:30,27.280,0
2001-01-19 16:00,2001-01-20 02:30,26.916,0
2001-01-19 17:00,2001-01-20 03:30,26.819,0
2001-01-19 18:00,2001-01-20 04:30,26.836,0
